story_name,clause_num,total_bits,wording_bits,semantic_bits
Furlow,40,31.485780224150496,20.805971292777667,10.67980893137283
Furlow,41,33.77794297465972,19.097393816572264,14.68054915808746
Furlow,42,157.59523720742152,102.8915239204845,54.70371328693702
Furlow,43,24.72393969511056,17.170043432025093,7.553896263085465
Furlow,44,12.593114537302949,7.316499691888179,5.27661484541477
Furlow,45,33.63564589726222,10.734271015846007,22.901374881416213
Furlow,46,33.942782153414946,23.29788709658237,10.644895056832576
Hester,1,83.37762942830278,41.90291521021071,41.474714218092075
Hester,2,48.048507494606646,24.17729354025798,23.871213954348665
Hester,3,24.672339410202664,12.291085485073552,12.381253925129112
Hester,4,30.431848518751572,22.586489793340572,7.845358725411
Hester,5,96.84160906024893,59.00344463056359,37.838164429685335
Hester,6,22.674368792647464,17.554095821858017,5.120272970789446
Hester,7,51.039563717796035,31.379673789380632,19.6598899284154
Hester,8,53.153326810385416,43.18513531760843,9.968191492776985
Hester,9,24.115831059135886,10.316130288120817,13.79970077101507
Hester,10,93.86992497241057,89.04749841071022,4.822426561700362
Hester,11,107.43287856244825,78.68570055055308,28.74717801189518
Hester,12,26.341864429499655,19.160793511806546,7.181070917693109
Hester,13,4.7964915671073305,3.9316719845249586,0.8648195825823719
Hester,14,27.259046548723497,9.216200785581254,18.042845763142243
Hester,15,18.777577641570414,18.9998287569476,-0.2222511153771872
Hester,16,33.67227683324827,16.072524439903606,17.59975239334466
Hester,17,13.660518668417373,8.509646530243495,5.150872138173877
Hester,18,7.098898983798802,5.828145321036374,1.2707536627624278
Hester,19,58.5468293203573,41.58104624852818,16.965783071829115
Hester,20,53.94718772323725,40.7158496925593,13.231338030677946
Hester,21,45.371631930457205,46.09861497840516,-0.7269830479479542
Hester,22,22.412492881310186,16.652983758334326,5.75950912297586
Hester,23,26.05304364855343,13.536537063340976,12.516506585212452
Hester,24,55.799471135055825,36.59641116841594,19.203059966639888
Hester,25,32.957445392110856,19.254308042079376,13.703137350031476
Hester,26,12.203734801556251,9.805817856042173,2.3979169455140785
Hester,27,53.67276394307222,46.09861497840516,7.5741489646670574
Hester,28,83.42834916140708,50.77328502810866,32.65506413329843
Hester,29,28.431588468815335,15.752003817111019,12.679584651704317
Hester,30,88.02570684729672,67.78876971921316,20.236937128083547
Hester,31,40.02351632966179,22.254698111212956,17.768818218448835
Hester,32,64.71593230280851,37.980285394413805,26.735646908394703
Hester,33,18.50143679390026,9.21549634644669,9.285940447453571
Hester,34,35.28826434847574,26.786366642941694,8.501897705534052
Hester,35,7.083858057437998,4.814853796713052,2.2690042607249454
Hester,36,22.007615448535677,9.825806371307873,12.181809077227802
Hester,37,21.28362628277927,18.652891588703284,2.6307346940759864
Hester,38,63.80826016528101,31.96541645037222,31.842843714908792
Hester,39,7.664317404722618,6.405481448273772,1.2588359564488465
Hester,40,34.74373149804261,21.131819245325843,13.611912252716765
Hester,41,54.1546015518326,26.539812337026543,27.614789214806056
Hester,42,22.18363763173411,11.654975312708986,10.528662319025123
Hester,43,42.13727941936578,29.222015231508653,12.91526418785713
Hester,44,55.84244203190914,30.207836296881805,25.63460573502733
Hester,45,8.563184034313007,6.4729316613183245,2.090252372994683
Hester,46,45.98062112039952,31.874631621745827,14.105989498653688
Hester,47,78.08617728139066,34.48916415989452,43.59701312149614
Hester,48,65.74265497724122,59.85493759995461,5.8877173772866005
Hester,49,75.26528756252829,48.57824706550611,26.687040497022178
Hester,50,13.733780525962514,4.578866100899502,9.154914425063012
Hester,51,77.88580786895534,43.875179240911436,34.01062862804391
Hester,52,110.16470051614982,26.508156498100277,83.65654401804954
Hester,53,40.192582154765965,22.141987558258116,18.05059459650785
Hester,54,27.436565657869405,13.601345651271336,13.835220006598071
Adamo,1,40.801219125140996,24.497638057595015,16.30358106754598
Adamo,2,47.96961010955803,26.227745001161075,21.741865108396954
Adamo,3,71.07527287379534,35.04804998323012,36.02722289056521
Adamo,4,78.20826570081068,59.229394047069164,18.97887165374152
Adamo,5,30.992935729242454,10.007287970062096,20.98564775918036
Adamo,6,18.56932727491179,10.740434861158842,7.828892413752945
Adamo,7,8.647716946865096,4.7831539664082525,3.864562980456843
Adamo,8,42.29745167298487,15.973814646487542,26.323637026497323
Adamo,9,16.239476933177137,2.8682083165857506,13.371268616591388
Adamo,10,23.031696473328378,5.2397197548521275,17.79197671847625
Adamo,11,34.365094487951936,17.651440743243246,16.71365374470869
Adamo,12,69.41279226315633,39.82138580395321,29.59140645920312
Adamo,13,54.50208904086115,25.549093177287258,28.952995863573893
Adamo,14,28.802300519021497,11.2820288575403,17.520271661481196
Adamo,15,16.18241722622132,7.384126021929849,8.798291204291473
Adamo,16,7.255829708399205,2.9621356288881766,4.293694079511029
Adamo,17,116.55714981158023,89.23329472686339,27.32385508471683
Adamo,18,59.01721424958202,40.75333913712288,18.26387511245914
Adamo,19,55.22024456981803,25.280084813797462,29.940159756020563
Adamo,20,38.53010152681462,17.965709454289616,20.564392072525006
Adamo,21,13.668971952459104,4.442909004566987,9.22606294789212
Adamo,22,19.791972592195467,15.518129421388826,4.273843170806639
Adamo,23,18.574698651445402,12.274178902563134,6.3005197488822695
Adamo,24,85.85373931251743,64.87927454623873,20.97446476627871
Adamo,25,40.316734353048695,22.49754313478215,17.81919121826655
Adamo,26,123.13152096940377,75.38557088090324,47.74595008850052
Adamo,27,51.857771861616,26.701481541118916,25.15629032049709
Adamo,28,48.42247758533196,21.37157132000896,27.050906265323007
Adamo,29,39.51785981524466,21.377526053023477,18.140333762221186
Adamo,30,22.395586298799767,5.342480073291942,17.053106225507825
Adamo,31,20.792278724061838,4.899474782046378,15.89280394201546
Adamo,32,52.31466786001589,17.728329378290343,34.58633848172554
Adamo,33,14.452310289868736,2.523747715581616,11.92856257428712
Adamo,34,14.772126479297539,8.969646462353765,5.802480016943774
Adamo,35,17.268665148908912,7.674884032136558,9.593781116772353
Adamo,36,36.14909116381096,14.981345423364871,21.16774574044609
Adamo,37,16.533228816919223,16.853045006348026,-0.319816189428803
Adamo,38,45.223325099118796,17.323787659497693,27.8995374396211
Adamo,39,50.993070607957556,42.46369973866539,8.529370869292167
Adamo,40,5.946890394432632,3.8441341965028193,2.1027561979298124
Adamo,41,26.72367142146666,20.203101928060022,6.520569493406635
Adamo,42,82.68164177441047,47.29673694743506,35.3849048269754
Adamo,43,23.13947592925814,15.31454599790003,7.824929931358109
Adamo,44,12.251636792549244,6.063827593736424,6.187809198812819
Adamo,45,42.248845254398866,20.926562784663236,21.322282469735633
Adamo,46,32.145632248551024,10.910106067214956,21.235526181336066
Adamo,47,42.40170893612719,40.4518164199257,1.9498925162014895
Adamo,48,36.5971156075505,29.89083787841821,6.706277729132291
Adamo,49,15.700579624674422,11.13298458310995,4.567595041564472
Adamo,50,65.89622311253103,49.06809769683338,16.82812541569766
Adamo,51,35.83068386707824,22.811910900692947,13.018772966385292
Adamo,52,16.557179805202242,5.790504502604532,10.766675302597712
Adamo,53,43.25830910222806,23.944651914463975,19.313657187764086
Adamo,54,49.45175384297131,15.644224349639696,33.80752949333161
Adamo,55,65.92746065487019,37.90757388665108,28.019886768219116
Adamo,56,39.33230567334351,17.19353212657168,22.138773546771837
Adamo,57,22.819659739829337,10.117885186136856,12.70177455369248
Adamo,58,47.287667261261156,21.19247169691057,26.09519556435059
Adamo,59,9.253536160701866,4.113935077534935,5.139601083166932
Adamo,60,65.44678979052236,36.128045998066774,29.31874379245559
Adamo,61,38.31031596860615,30.109566783695623,8.200749184910524
Adamo,62,52.50691418898797,22.294499008877594,30.212415180110376
Adamo,63,48.05414302211012,24.17641298989708,23.877730032213037
Adamo,64,52.0821363052171,27.332880750225485,24.749255554991613
Stein,1,89.08360101835524,41.008588922683685,48.07501209567155
Stein,2,25.6078369757791,12.336169705101332,13.271667270677769
Stein,3,66.27380343362327,34.953126576130856,31.32067685749242
Stein,4,36.298432649866456,23.37546364526942,12.922969004597036
Stein,5,124.81390203753124,69.4806387387952,55.33326329873605
Stein,6,59.133413976939956,32.10370700566607,27.029706971273885
Stein,7,21.600976920810144,6.74854418973642,14.852432731073723
Stein,8,70.53989776096545,58.77985068147648,11.760047079488968
Stein,9,64.99128066222305,51.67140320713249,13.319877455090554
Stein,10,34.94661048816762,19.544141450241995,15.402469037925623
Stein,11,127.78558614123924,76.8007927262948,50.984793414944434
Stein,12,33.58351727146184,20.313435010477267,13.270082260984568
Stein,13,44.393537709180386,42.18886320897467,2.204674500205717
Stein,14,90.93984693853713,64.15510926564924,26.784737672887886
Stein,15,31.153196039196054,17.990012669353394,13.163183369842661
Stein,16,48.4694549826485,34.972498694458096,13.4969562881904
Stein,17,34.32106694970912,20.87469830189789,13.446368647811232
Stein,18,39.296533281713835,15.945725078288952,23.350808203424883
Stein,19,14.088818758681283,7.641775294708728,6.447043463972555
Stein,20,10.544071958997073,7.999763374238311,2.5443085847587614
Stein,21,12.312218716818311,5.226951755142671,7.08526696167564
Stein,22,40.15780038651218,31.01354063105921,9.14425975545297
Stein,23,10.842666857028401,4.8429543849377135,5.999712472090688
Stein,24,71.72546083638062,40.32095549811292,31.404505338267693
Stein,25,10.549707486500544,3.0368448910078993,7.512862595492646
Stein,26,34.111892013899855,12.77058963054451,21.341302383355345
Stein,27,43.882443776844376,29.357223874966298,14.525219901878078
Stein,28,49.33050193954135,31.414015298179343,17.916486641362006
Stein,29,15.976720472344574,6.196086383169778,9.780634089174796
Stein,30,41.68317917222097,33.158034952163135,8.525144220057832
Stein,31,66.74648331199388,54.430742385075796,12.315740926918085
Stein,32,40.40673219989792,35.92877726182461,4.47795493807331
Stein,33,16.93546459572564,5.892648445457773,11.042816150267866
Stein,34,16.64171271775433,3.2869214127936055,13.354791304960726
Stein,35,24.140486503144466,9.39407212511466,14.746414378029804
Stein,36,23.911543197233872,9.941774949489298,13.969768247744577
Stein,37,54.94780204433961,33.58756781812601,21.3602342262136
Stein,38,33.44685574753632,18.113994284528655,15.332861463007664
Stein,39,46.37757361002478,34.050473567437145,12.327100042587633
Stein,40,35.856043733630386,15.20914399952361,20.64689973410678
Stein,41,23.91436096098561,13.356728514023475,10.557632446962135
Stein,42,19.06358066597838,4.400378373949424,14.66320229202896
Stein,43,49.41794067795047,31.588892763456023,17.829047914494446
Stein,44,30.843242026505067,29.8260293049148,1.0172127215902644
Stein,45,29.84368435905513,18.138715759390827,11.704968599664301
Stein,46,18.772338358483285,6.695799184598455,12.076539173884829
Stein,47,37.35566641861382,17.39681835574767,19.958848062866156
Stein,48,48.71105621106974,33.57878432326265,15.132271887807082
Stein,49,30.650687509739694,27.391536469155422,3.2591510405842716
Stein,50,38.0736238134603,22.41601509140996,15.657608722050337
Stein,51,6.472755558748158,3.973575223627131,2.4991803351210278
Stein,52,22.337822145495913,13.189247689956327,9.148574455539586
Stein,53,16.940395675438374,3.2601526679723243,13.68024300746605
Stein,54,13.261981200838207,6.860550297785915,6.401430903052292
Stein,55,69.60757018159342,43.85268115848772,25.754889023105697
Stein,56,3.9554358625323593,2.650106804901212,1.3053290576311474
Stein,57,19.42002777696628,7.298008116996905,12.122019659969377
Stein,58,24.858311817817256,8.155664966325439,16.702646851491817
Stein,59,20.254085847480212,16.50786893594012,3.746216911540091
Stein,60,78.49840729936345,62.76784491059091,15.730562388772533
Stein,61,149.35414778340416,88.00645580123575,61.34769198216841
Stein,62,31.929842171645323,25.264686195294278,6.665155976351045
Stein,63,100.06209288389617,55.69580824337104,44.36628464052513
Stein,64,40.30265104798193,15.345101133366196,24.95754991461574
Stein,65,116.99777759968327,93.02107363101916,23.97670396866412
Stein,66,33.23411456624655,20.819399703598698,12.414714862647845
Stein,67,76.87229345455277,45.59016271850374,31.282130736049037
Stein,68,38.895354174160715,16.600238752619283,22.295115421541432
Stein,69,22.121294602415155,22.588999353573644,-0.46770475115849114
Stein,70,40.967764376766695,32.58784504952121,8.379919327245478
Stein,71,52.365057382442835,44.490464386636866,7.874592995805965
Stein,72,62.85303824622894,40.33848947897711,22.514548767251835
Stein,73,4.48587989276412,2.898774467172823,1.5871054255912975
Stein,74,76.9597762166568,51.60662765937115,25.353148557285657
Stein,75,54.87471628647924,25.993782554875143,28.8809337316041
Stein,76,24.878652549620583,16.467671779533177,8.410980770087406
Stein,77,47.283836857741576,29.83996403648537,17.443872821256207
Stein,78,43.87592770907887,33.77045829298532,10.105469416093548
Stein,79,38.03487956007056,31.22077835261203,6.814101207458528
Stein,80,42.46615429398599,15.296725814183748,27.169428479802235
Stein,81,43.940207944575185,21.72636740415567,22.21384054041952
Stein,82,49.82369865820049,37.40013424862808,12.423564409572412
Stein,83,4.253139185415822,3.009085503190068,1.2440536822257544
Stein,84,12.43021256328239,3.450351721935869,8.979860841346522
Stein,85,13.338060829348562,7.864202514098776,5.473858315249786
Stein,86,30.732997019177375,10.51730321417579,20.215693805001585
Stein,87,91.11802643989533,57.50087211175361,33.61715432814172
Stein,88,42.27772733105079,28.650317388519692,13.6274099425311
Stein,89,10.954056574054484,11.754301502630703,-0.8002449285762194
Stein,90,4.7523346806935765,6.061362050994665,-1.3090273703010888
Stein,91,94.23947027719429,48.473555045347595,45.7659152318467
Stein,92,61.39907215033303,36.06737602222408,25.33169612810895
Stein,93,37.26809560868718,19.212834092813974,18.05526151587321
Stein,94,63.56734134935925,15.46644105994868,48.10090028941057
Stein,95,46.38585077129861,35.54826907915129,10.837581692147321
Stein,96,34.13298119583693,26.56869440790769,7.5642867879292455
Stein,97,50.845886486660866,21.203760293920627,29.64212619274024
Stein,98,108.26764107931024,60.28570326469957,47.98193781461066
Stein,99,18.404223933645145,7.184593122022108,11.219630811623038
Stein,100,82.75631251022475,50.277270560124734,32.479041950100004
Stein,101,24.718128069365008,14.676674716878837,10.04145335248617
Stein,102,48.17671574891739,18.50742454241371,29.669291206503676
Stein,103,24.41592291600814,22.113105484491577,2.302817431516564
Stein,104,31.344787460361065,20.72678774476747,10.617999715593594
Stein,105,42.07062169169144,28.00716279379153,14.063458897899913
Stein,106,18.50394636048119,14.818267350813692,3.6856790096674996
Stein,107,30.911748908061792,14.009613172278048,16.90213573578374
Stein,108,28.30302801513504,6.416312231707003,21.886715783428038
Stein,109,27.969122999734083,15.091018068557755,12.878104931176328
Stein,110,32.15191717868157,17.824645155476464,14.327272023205104
Stein,111,34.230194056092046,15.29341276615527,18.936781289936775
Stein,112,29.156810421812267,13.628290495777394,15.528519926034871
Stein,113,26.853640782269977,20.604192980288513,6.249447801981465
Stein,114,64.72579449397325,46.88952604083945,17.83626845313381
Stein,115,30.508280353844953,25.494862245164544,5.0134181086804075
Stein,116,45.619595140609995,17.013657525770043,28.605937614839952
Stein,117,39.07322550474941,18.788496482780857,20.28472902196855
Stein,118,45.47143139937248,29.283818917221392,16.187612482151085
Stein,119,22.420946165351918,13.093443707970344,9.327502457381573
Stein,120,36.88840193556657,11.833771226442463,25.05463070912411
Stein,121,24.684182815658584,14.9621934313027,9.721989384355883
Stein,122,69.97264118512197,41.326721069339555,28.645920115782413
Stein,123,21.70582304046296,16.237126971299368,5.4686960691635935
Stein,124,23.247948826802435,8.595183822557233,14.652765004245206
Stein,125,87.76981866369809,69.23632978962915,18.533488874068937
Stein,126,46.632581198538965,23.362783699009086,23.26979749952988
Stein,127,47.99637886880627,21.47981308669896,26.516565782107307
Stein,128,35.70106673449837,11.91350514955437,23.787561584944
Stein,129,15.193382149361895,8.333007965687708,6.860374183674188
Stein,130,29.34982723808485,11.937103899515071,17.41272333856978
Knott,1,121.20716444107961,86.36410677403437,34.843057667045244
Knott,2,64.47043463972555,38.66535420132492,25.805080438400637
Knott,3,21.685509833362232,10.792035169149862,10.893474664212368
Knott,4,38.17788107227454,23.803763741304113,14.374117330970428
Knott,5,17.26232518227087,13.118099149814881,4.144226032455991
Knott,6,37.69604347072764,22.322324441254626,15.373719029473015
Knott,7,34.168819632025816,24.187904180402345,9.980915451623467
Knott,8,22.939921019883393,12.730084279462623,10.209836740420771
Knott,9,73.53940726819657,46.11939599058263,27.420011277613938
Knott,10,26.92655041159167,9.68923288063375,17.237317530957917
Knott,11,46.955391268716625,35.190853369547064,11.764537899169563
Knott,12,81.63625142251631,40.40391444047427,41.232336982042035
Knott,13,101.16546753945225,78.76248462685416,22.402982912598098
Knott,14,37.179512142257444,19.150579109730668,18.028933032526776
Knott,15,53.66924173297244,25.676872186975295,27.992369545997143
Knott,16,31.224344573566718,24.45184939843267,6.772495175134048
Knott,17,49.37849198542616,31.62094482198427,17.757547163441888
Knott,18,79.47824062199392,48.70244881040891,30.775791811585005
Knott,19,49.48996976412473,23.613388577556925,25.876581186567805
Knott,20,30.059336852771178,15.325151141664824,14.734185711106353
Knott,21,22.170165198660868,16.414882732132824,5.755282466528042
Knott,22,82.02158060871344,25.510227883803363,56.51135272491007
Knott,23,64.24924018882099,42.49795317814533,21.751287010675668
Knott,24,28.157913163886935,4.668330104705888,23.489583059181047
Knott,25,23.686826536229535,10.243363727259593,13.443462808969942
Knott,26,19.002998741709316,8.49696659696742,10.506032144741894
Knott,27,55.25493829327886,44.33751262635652,10.917425666922343
Knott,28,100.09542174571357,77.54626732605091,22.549154419662653
Knott,29,30.835845396837094,14.159791187596394,16.6760542092407
Knott,30,11.5894623181047,6.095527441353564,5.493934876751135
Knott,31,16.517731112677936,19.515127305390745,-2.9973961927128108
Knott,32,113.03529734869066,59.22146911834687,53.813828230343795
Knott,33,36.17744491832544,25.503579721292944,10.673865197032496
Knott,34,20.61757737145419,6.511852030262489,14.1057253411917
Knott,35,20.929292489195067,4.082939673380445,16.84635281581462
Knott,36,14.122631923702118,3.235145006560505,10.887486917141613
Knott,37,47.61879852318821,26.449467785744645,21.169330737443563
Knott,38,83.04125887016008,51.09715178151397,31.9441070886461
Knott,39,59.92784725813019,40.13059136376933,19.797255894360866
Knott,40,21.56681152323777,6.314872743857974,15.251938779379795
Knott,41,77.58008049107174,37.283417187275184,40.29666330379656
Knott,42,34.75007146468065,24.943901390513883,9.806170074166765
Knott,43,26.52325798851036,10.246401635742895,16.276856352767464
Knott,44,16.412064968381088,4.1667681568968336,12.245296811484256
Knott,45,56.87444801283534,35.01458903994062,21.859858972894724
Knott,46,28.529153545752333,9.566307932816505,18.96284561293583
Knott,47,27.10688729170279,8.261683320090704,18.845203971612083
Knott,48,66.42032715592704,24.467699310699675,41.95262784522736
Knott,49,42.7134240470874,13.217645452728872,29.49577859435853
Knott,50,27.33389338422255,10.105205257910214,17.22868812631233
Knott,51,23.91576984646822,9.309363097729499,14.60640674873872
Knott,52,72.39997405379327,36.85665807348778,35.54331598030549
Knott,53,60.02963896698921,21.944391884725466,38.08524708226375
Knott,54,32.0936246931414,25.443878340171302,6.649746352970095
Knott,55,20.62277261512104,2.5232193865192314,18.099553228601806
Knott,56,23.38743913941093,6.895067907712096,16.492371231698833
Knott,57,19.599660217942837,1.5367378990700227,18.062922318872815
Knott,58,92.73084396026222,14.438397571804716,78.2924463884575
Knott,59,47.41732841421773,24.1933195724075,23.224008841810228
Knott,60,47.409931784549755,16.375786256290407,31.034145528259348
Knott,61,13.478860951944686,2.755420726312578,10.723440225632107
Knott,62,123.83807522041343,57.22455515300138,66.61352006741204
Knott,63,31.933716598426997,10.789745724650185,21.143970873776812
Knott,64,72.9799050630708,30.44043389263305,42.53947117043775
Knott,65,16.901475313707685,2.140972120525936,14.760503193181748
Knott,66,25.879707150375737,8.817201044751924,17.062506105623815
Knott,67,91.44528327561781,47.67577017380951,43.76951310180829
Knott,68,43.46638336559517,18.684679485441464,24.78170388015371
Knott,69,42.001938697177145,18.33765427528958,23.66428442188756
Knott,70,19.858894483102574,4.944426917716655,14.914467565385918
Knott,71,21.9355863666895,7.92372777245252,14.01185859423698
Knott,72,93.55239820151294,57.79801410522405,35.7543840962889
Knott,73,21.23501985265171,8.658988008652708,12.576031843999004
Knott,74,99.84023802231283,66.8392934146737,33.000944607639134
Knott,75,44.97450335557412,28.65295905114396,16.32154430443016
Knott,76,36.76759030659572,7.041899805257697,29.725690501338025
Knott,77,25.49785612014261,15.095817065211413,10.402039054931198
Knott,78,104.8507503013852,61.859072083886,42.991678217499214
Knott,79,147.7143963858989,101.23978606752934,46.47461031836956
Knott,80,90.3235931757289,65.88957493314109,24.434018242587804
Knott,81,42.55950370622442,32.318341339718785,10.241162366505636
Knott,82,24.732128837559955,9.364925884508617,15.367202953051338
Knott,83,37.55515528314083,14.493167860662174,23.061987422478655
Knott,84,84.0792525808447,45.51956453824357,38.559688042601124
Knott,85,26.684222728942352,8.761836386745237,17.92238634219711
Knott,86,117.2193242816967,80.04324629031912,37.17607799137759
Knott,87,16.523366640181408,8.63362813531989,7.889738504861518
Knott,88,47.45114158212394,30.865784139404344,16.585357442719594
Knott,89,34.24850951687159,3.2469443793768136,31.001565137494776
Knott,90,36.30406817736993,11.856445428171602,24.447622749198327
Knott,91,10.950534376938963,10.343834618512071,0.6066997584268916
Knott,92,36.31533923237688,24.221497209924863,12.093842022452014
Knott,93,26.419881270535228,7.218538364331243,19.201342906203983
Knott,94,135.79772125158283,81.24440612094473,54.55331513063809
Knott,95,39.84317945820684,12.218880284787561,27.624299173419274
Knott,96,40.41465716035951,32.48740717564317,7.92724998471634
Knott,97,45.118033192800944,23.077485141146894,22.04054805165405
Knott,98,32.21831073735236,13.683765211795048,18.53454552555731
Knott,99,33.855431469897646,12.102999762940652,21.752431706956994
Knott,100,31.75056195456414,17.957608382601688,13.792953571962451
Knott,101,52.810968506614635,23.142029507415334,29.6689389991993
Knott,102,59.03901889630623,38.46212298730453,20.576895909001696
Knott,103,26.878648420598676,8.101070779028262,18.777577641570414
Knott,104,46.85870674791129,22.026899520338723,24.831807227572572
Knott,105,10.282019925757515,2.451542506350917,7.830477419406598
Knott,106,9.941070514682819,3.219911469302992,6.721159045379826
Knott,107,46.78139435235814,24.273097504931624,22.508296847426518
Knott,108,62.40783157345461,26.22809722072836,36.17973435272625
Knott,109,15.880916504785542,2.8107193459636535,13.07019715882189
Knott,110,27.518280792242805,10.333003852391181,17.185276939851626
Knott,111,31.11339512998985,16.9595036364479,14.15389149354195
Knott,112,82.24770614221612,56.52134699350741,25.726359148708706
Knott,113,23.36295982033429,6.4594592498855095,16.903500570448777
Knott,114,98.79291044317799,50.25340765703013,48.53950278614786
Knott,115,19.47162807918652,21.907760955952895,-2.4361328767663752
Knott,116,46.74476341925749,32.64590640867943,14.098857010578058
Knott,117,64.51410997859881,37.011503000380934,27.50260697821788
Knott,118,97.4294650429723,70.13660531624372,27.292859726728583
Knott,119,25.596565920772154,8.028161135279621,17.568404785492536
Knott,120,32.23521731986278,16.433198200125847,15.802019119736928
Knott,121,76.03207153699478,50.39094971400421,25.641121822990577
Knott,122,59.71933273761632,53.26542097909751,6.453911758518809
Knott,123,59.60864744428797,19.175939010186152,40.43270843410181
Knott,124,40.65927427596694,17.325196538055362,23.33407773791159
Knott,125,37.64726093658722,15.836976999794127,21.8102839367931
Knott,126,42.87438880151354,33.318295262116735,9.556093539396802
Knott,127,76.89351474450756,44.59322468069513,32.30029006381243
